AGGREGATION_CODE,AMERICAN INDIAN OR ALASKA NATIVE,ASIAN OR PACIFIC ISLANDER,BLACK,ECONOMICALLY DISADVANTAGED,FEMALE,FORMERLY LIMITED ENGLISH PROFICIENT,GENERAL EDUCATION STUDENTS,HISPANIC,LIMITED ENGLISH PROFICIENT,MALE,MIGRANT,MULTIRACIAL,NOT ECONOMICALLY DISADVANTAGED,NOT LIMITED ENGLISH PROFICIENT,NOT MIGRANT,STUDENTS WITH DISABILITIES,WHITE,PCT_GRAD,AGGREGATION_NAME,COUNTY_CODE,COUNTY_NAME,YEAR
421800860854,0.44,4.41,49.34,55.51,59.91,0.88,95.59,12.33,2.64,40.09,0.0,11.01,44.49,97.36,100.0,4.41,22.47,92.51,SYRACUSE ACAD-SCI CHARTER SCH,42,ONONDAGA,2015
421902040001,0.84,1.12,3.37,20.51,54.78,0.0,91.01,1.12,0.0,45.22,0.0,0.0,79.49,100.0,100.0,8.99,93.54,93.54,TULLY JUNIOR-SENIOR HIGH SCHOOL,42,ONONDAGA,2015
430300050002,0.4,1.13,1.85,23.31,51.05,0.0,88.67,1.77,0.16,48.95,0.0,1.05,76.69,99.84,100.0,11.33,93.81,90.92,CANANDAIGUA ACADEMY,43,ONTARIO,2015
430501040001,0.62,0.31,0.93,21.43,51.55,0.0,90.37,1.24,0.0,48.45,0.0,0.93,78.57,100.0,100.0,9.63,95.96,93.17,BLOOMFIELD HIGH SCHOOL,43,ONTARIO,2015
430700010006,0.0,1.67,14.72,47.36,49.86,0.69,85.83,20.42,3.61,50.14,0.83,5.83,52.64,96.39,99.17,14.17,57.36,83.06,GENEVA HIGH SCHOOL,43,ONTARIO,2015
430901060001,0.69,0.92,1.6,44.39,46.68,0.0,89.02,0.46,0.0,53.32,0.0,0.23,55.61,100.0,100.0,10.98,96.11,92.91,MARCUS WHITMAN HIGH SCHOOL,43,ONTARIO,2015
431101040002,0.0,0.0,0.0,34.88,46.98,0.0,96.44,2.85,0.0,53.02,0.0,1.42,65.12,100.0,100.0,3.56,95.73,91.81,RED JACKET HIGH SCHOOL,43,ONTARIO,2015
431201040002,1.19,0.79,1.98,31.62,45.45,0.0,88.93,1.58,0.0,54.55,0.0,0.0,68.38,100.0,100.0,11.07,94.47,94.07,NAPLES HIGH SCHOOL,43,ONTARIO,2015
431301060004,0.0,0.34,0.52,26.63,48.63,0.0,87.8,2.92,0.52,51.37,0.17,0.34,73.37,99.48,99.83,12.2,95.88,90.38,MIDLAKES HIGH SCHOOL,43,ONTARIO,2015
431401040002,0.0,0.8,0.4,17.2,52.0,0.0,85.6,1.2,0.0,48.0,0.0,0.8,82.8,100.0,100.0,14.4,96.8,90.0,HONEOYE MIDDLE/HIGH SCHOOL,43,ONTARIO,2015
431701060004,0.24,1.9,3.41,15.62,49.33,0.24,95.8,1.9,0.08,50.67,0.0,0.4,84.38,99.92,100.0,4.2,92.15,95.56,VICTOR SENIOR HIGH SCHOOL,43,ONTARIO,2015
440102060003,0.41,2.99,7.33,28.09,48.1,0.14,90.16,17.03,0.2,51.9,0.14,0.41,71.91,99.8,99.86,9.84,71.85,94.91,WASHINGTONVILLE SENIOR HIGH SCHOOL,44,ORANGE,2015
440201020001,0.0,6.23,12.79,31.8,46.89,0.0,87.87,30.16,0.33,53.11,0.0,1.97,68.2,99.67,100.0,12.13,48.85,94.75,CHESTER ACADEMY-MIDDLE/HIGH SCHOOL,44,ORANGE,2015
440301060003,0.09,3.68,7.54,14.89,47.98,0.0,92.65,11.21,0.37,52.02,0.0,0.46,85.11,99.63,100.0,7.35,77.02,96.32,CORNWALL CENTRAL HIGH SCHOOL,44,ORANGE,2015
440401060005,0.16,1.98,13.2,34.39,49.06,0.47,85.65,15.24,0.52,50.94,0.0,0.73,65.61,99.48,100.0,14.35,68.68,90.5,PINE BUSH SENIOR HIGH SCHOOL,44,ORANGE,2015
440601040001,0.55,2.4,5.45,20.28,51.15,0.55,89.64,14.72,0.98,48.85,0.65,0.55,79.72,99.02,99.35,10.36,76.34,93.35,GOSHEN CENTRAL HIGH SCHOOL,44,ORANGE,2015
440901040003,0.0,4.26,11.91,20.64,51.06,0.0,94.89,18.3,4.47,48.94,0.0,2.55,79.36,95.53,100.0,5.11,62.98,92.34,JAMES I O'NEILL HIGH SCHOOL,44,ORANGE,2015
441000010009,0.0,2.93,29.85,60.56,48.54,1.17,86.36,45.11,2.57,51.46,0.09,0.45,39.44,97.43,99.91,13.64,21.66,81.09,MIDDLETOWN HIGH SCHOOL,44,ORANGE,2015
441101040001,0.42,1.83,5.99,16.28,48.98,0.14,90.7,11.77,0.14,51.02,0.07,0.0,83.72,99.86,99.93,9.3,79.99,91.33,MINISINK VALLEY HIGH SCHOOL,44,ORANGE,2015
441201060006,0.31,6.84,8.43,12.36,49.21,0.44,87.69,16.28,0.57,50.79,0.0,0.35,87.64,99.43,100.0,12.31,67.78,94.79,MONROE-WOODBURY HIGH SCHOOL,44,ORANGE,2015
441202020001,0.0,0.0,0.0,100.0,36.84,0.0,0.0,0.0,100.0,63.16,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,KIRYAS JOEL VILLAGE SCHOOL,44,ORANGE,2015
441301060004,0.07,2.93,11.13,30.99,50.72,0.33,89.78,16.02,0.07,49.28,0.0,0.33,69.01,99.93,100.0,10.22,69.53,88.48,VALLEY CENTRAL HIGH SCHOOL,44,ORANGE,2015
441600010017,0.09,2.1,27.08,62.74,49.46,1.3,89.54,41.32,4.43,50.54,0.09,0.56,37.26,95.57,99.91,10.46,28.85,77.93,NEWBURGH FREE ACADEMY-MAIN CAMPUS,44,ORANGE,2015
441600861060,0.0,1.08,49.46,97.85,59.14,2.15,78.49,29.03,0.0,40.86,0.0,0.0,2.15,100.0,100.0,21.51,20.43,27.96,NEWBURGH PREP CHARTER HIGH SCHOOL,44,ORANGE,2015
441800050006,0.35,2.66,6.47,52.95,49.02,0.35,81.5,8.09,0.81,50.98,0.0,1.04,47.05,99.19,100.0,18.5,81.39,84.39,PORT JERVIS SENIOR HIGH SCHOOL,44,ORANGE,2015
441903020001,0.0,3.61,2.22,20.28,55.28,0.28,82.5,15.28,0.83,44.72,0.0,0.0,79.72,99.17,100.0,17.5,78.89,96.39,GEORGE F BAKER HIGH SCH,44,ORANGE,2015
442101060002,0.0,1.36,5.77,12.82,49.46,0.0,91.52,8.14,0.2,50.54,0.0,0.2,87.18,99.8,100.0,8.48,84.53,97.69,WARWICK VALLEY HIGH SCHOOL,44,ORANGE,2015
442115020001,0.0,2.31,3.85,19.23,50.77,0.77,89.23,13.85,0.77,49.23,0.77,1.54,80.77,99.23,99.23,10.77,78.46,96.15,S S SEWARD INSTITUTE,44,ORANGE,2015
450101060003,1.28,1.44,6.7,40.67,49.6,0.16,88.36,6.86,0.64,50.4,1.75,0.0,59.33,99.36,98.25,11.64,83.73,90.43,CHARLES D'AMICO HIGH SCHOOL,45,ORLEANS,2015
450607040002,0.0,0.39,2.7,27.41,46.33,0.0,88.8,1.93,0.0,53.67,0.0,3.47,72.59,100.0,100.0,11.2,91.51,93.82,KENDALL JUNIOR-SENIOR HIGH SCHOOL,45,ORLEANS,2015
450704040001,0.0,0.0,1.89,51.08,46.49,0.0,83.24,4.86,0.54,53.51,0.0,2.43,48.92,99.46,100.0,16.76,90.81,86.49,HOLLEY JUNIOR-SENIOR HIGH SCHOOL,45,ORLEANS,2015
450801060004,0.4,0.6,3.61,38.15,43.98,0.4,90.76,7.63,0.4,56.02,1.81,4.82,61.85,99.6,98.19,9.24,82.93,87.55,MEDINA HIGH SCHOOL,45,ORLEANS,2015
451001040002,0.48,1.43,0.95,38.1,51.43,0.48,85.71,2.38,1.43,48.57,0.0,0.0,61.9,98.57,100.0,14.29,94.76,92.38,L A WEBBER MIDDLE-HIGH SCHOOL,45,ORLEANS,2015
460102040006,0.24,0.0,0.71,55.08,51.06,0.0,84.16,0.47,0.0,48.94,0.0,0.71,44.92,100.0,100.0,15.84,97.87,77.54,ALTMAR-PARISH-WILLIAMSTOWN JR/SR HS,46,OSWEGO,2015
460500010005,0.18,1.0,1.72,54.03,53.67,0.0,85.31,3.72,0.73,46.33,0.82,0.27,45.97,99.27,99.18,14.69,93.11,74.52,G RAY BODLEY HIGH SCHOOL,46,OSWEGO,2015
460701040002,0.22,0.44,2.44,55.43,48.12,0.0,86.7,3.1,0.0,51.88,0.0,0.89,44.57,100.0,100.0,13.3,92.9,66.08,HANNIBAL HIGH SCHOOL,46,OSWEGO,2015
460801060005,0.52,1.11,0.89,34.86,47.49,0.0,87.22,0.81,0.0,52.51,0.0,0.07,65.14,100.0,100.0,12.78,96.6,86.12,PAUL V MOORE HIGH SCHOOL,46,OSWEGO,2015
460901060003,0.14,0.29,0.58,39.57,51.45,0.0,85.8,1.01,0.0,48.55,0.0,2.75,60.43,100.0,100.0,14.2,95.22,85.22,MEXICO HIGH SCHOOL,46,OSWEGO,2015
461300010008,0.08,0.94,1.87,37.41,48.4,0.08,88.7,4.29,0.78,51.6,0.08,0.16,62.59,99.22,99.92,11.3,92.67,79.97,OSWEGO HIGH SCHOOL,46,OSWEGO,2015
461801040001,0.0,0.0,0.66,46.38,52.63,0.0,90.46,0.99,0.0,47.37,0.33,0.66,53.62,100.0,99.67,9.54,97.7,92.76,PULASKI HIGH SCHOOL,46,OSWEGO,2015
461901040001,0.37,0.0,0.37,49.63,52.61,0.0,87.31,0.75,0.37,47.39,0.0,0.37,50.37,99.63,100.0,12.69,98.13,94.78,SANDY CREEK HIGH SCHOOL,46,OSWEGO,2015
462001060006,0.69,1.21,1.03,46.72,47.41,0.17,86.72,2.59,0.0,52.59,0.0,0.34,53.28,100.0,100.0,13.28,94.14,85.52,JOHN C BIRDLEBOUGH HIGH SCHOOL,46,OSWEGO,2015
470202040003,0.0,0.0,0.73,50.36,48.91,0.0,89.78,1.46,0.0,51.09,0.0,0.0,49.64,100.0,100.0,10.22,97.81,84.67,GILBERTSVILLE-MOUNT UPTON JR-SR HS,47,OTSEGO,2015
470501040001,0.0,0.0,3.16,33.54,46.2,0.0,86.08,1.27,0.0,53.8,0.0,0.0,66.46,100.0,100.0,13.92,95.57,89.87,EDMESTON CENTRAL SCHOOL,47,OTSEGO,2015
470801040001,0.0,1.83,0.0,42.2,47.71,0.92,80.73,5.5,0.0,52.29,1.83,0.0,57.8,100.0,98.17,19.27,92.66,90.83,LAURENS CENTRAL SCHOOL,47,OTSEGO,2015
470901040001,0.0,1.16,1.16,47.67,58.14,0.0,76.74,1.16,0.0,41.86,0.0,0.0,52.33,100.0,100.0,23.26,96.51,95.35,SCHENEVUS CENTRAL SCHOOL,47,OTSEGO,2015
471101040001,0.0,2.88,5.04,41.73,41.01,0.0,82.73,3.6,0.0,58.99,0.0,0.0,58.27,100.0,100.0,17.27,88.49,83.45,MILFORD CENTRAL SCHOOL,47,OTSEGO,2015
471201040001,0.0,0.0,2.19,55.47,50.36,0.0,83.21,5.84,0.0,49.64,0.0,0.0,44.53,100.0,100.0,16.79,91.97,83.94,MORRIS CENTRAL SCHOOL,47,OTSEGO,2015
471400010002,0.0,2.65,7.02,32.61,49.45,0.0,82.68,4.06,0.0,50.55,0.0,0.47,67.39,100.0,100.0,17.32,85.8,83.31,ONEONTA SENIOR HIGH SCHOOL,47,OTSEGO,2015
471601040005,0.0,0.36,0.71,53.02,45.91,0.0,88.97,3.2,0.0,54.09,0.0,0.71,46.98,100.0,100.0,11.03,95.02,91.1,UNATEGO JUNIOR-SENIOR HIGH SCHOOL,47,OTSEGO,2015
471701040003,0.0,4.17,0.64,26.92,51.92,0.0,87.82,1.28,0.0,48.08,0.32,0.0,73.08,100.0,99.68,12.18,93.91,90.38,COOPERSTOWN JR/SR HIGH SCHOOL,47,OTSEGO,2015
472001040001,0.0,0.63,1.26,45.28,52.2,0.0,91.82,0.63,0.0,47.8,0.0,0.0,54.72,100.0,100.0,8.18,97.48,89.31,RICHFIELD SPRINGS CENTRAL SCHOOL,47,OTSEGO,2015
472202040001,0.0,0.6,1.19,44.05,48.21,0.0,85.71,1.19,0.0,51.79,0.0,0.0,55.95,100.0,100.0,14.29,97.02,94.05,CHERRY VALLEY-SPRINGFIELD CENTRAL,47,OTSEGO,2015
472506040001,0.0,0.0,1.52,34.09,51.52,0.0,83.33,2.27,0.0,48.48,0.0,0.76,65.91,100.0,100.0,16.67,95.45,78.79,WORCESTER SCHOOL,47,OTSEGO,2015
480101060001,0.18,2.24,1.41,10.43,49.56,0.29,85.33,11.08,0.47,50.44,0.0,1.12,89.57,99.53,100.0,14.67,83.97,93.93,MAHOPAC HIGH SCHOOL,48,PUTNAM,2015
480102060005,0.21,2.18,2.89,16.63,48.98,0.49,86.68,18.39,0.78,51.02,0.0,0.56,83.37,99.22,100.0,13.32,75.76,93.45,CARMEL HIGH SCHOOL,48,PUTNAM,2015
480401040002,0.0,4.56,0.33,8.14,45.93,0.0,86.32,5.21,0.65,54.07,0.0,0.0,91.86,99.35,100.0,13.68,89.9,99.02,HALDANE HIGH SCHOOL,48,PUTNAM,2015
480503040001,0.0,2.9,2.74,13.69,48.47,0.32,92.11,10.79,0.97,51.53,0.0,0.0,86.31,99.03,100.0,7.89,83.57,94.85,PUTNAM VALLEY HIGH SCHOOL,48,PUTNAM,2015
480601060003,0.08,2.74,2.9,17.66,47.58,0.24,87.02,18.06,1.45,52.42,0.0,1.53,82.34,98.55,100.0,12.98,74.68,92.58,BREWSTER HIGH SCHOOL,48,PUTNAM,2015
490101040006,0.0,0.38,0.77,38.85,53.46,0.0,83.85,1.15,0.0,46.54,0.0,0.38,61.15,100.0,100.0,16.15,97.31,86.15,BERLIN HIGH SCHOOL,49,RENSSELAER,2015
490202040002,0.0,1.2,0.48,20.38,46.76,0.0,91.85,1.44,0.0,53.24,0.0,0.0,79.62,100.0,100.0,8.15,96.88,90.89,TAMARAC MIDDLE SCHOOL HIGH SCHOOL,49,RENSSELAER,2015
490301060007,0.28,2.77,3.32,15.57,49.62,0.28,85.4,3.94,0.55,50.38,0.14,3.74,84.43,99.45,99.86,14.6,85.95,93.77,COLUMBIA HIGH SCHOOL,49,RENSSELAER,2015
490501060003,0.0,0.56,0.28,34.92,51.68,0.0,87.99,1.12,0.0,48.32,0.0,0.56,65.08,100.0,100.0,12.01,97.49,91.9,HOOSICK FALLS JR/SR HIGH SCHOOL,49,RENSSELAER,2015
490601060003,0.13,1.21,21.51,48.25,47.98,0.13,85.35,7.39,0.54,52.02,0.0,1.61,51.75,99.46,100.0,14.65,68.15,82.26,LANSINGBURGH SENIOR HIGH SCHOOL,49,RENSSELAER,2015
491200010007,0.35,7.77,9.54,60.42,49.82,1.77,88.34,7.77,1.41,50.18,0.0,3.18,39.58,98.59,100.0,11.66,71.38,85.51,RENSSELAER JUNIOR/SENIOR HIGH,49,RENSSELAER,2015
491302060002,0.0,1.56,0.37,12.87,50.37,0.0,86.49,1.84,0.18,49.63,0.0,0.46,87.13,99.82,100.0,13.51,95.77,95.59,AVERILL PARK HIGH SCHOOL,49,RENSSELAER,2015
491401040002,0.0,0.0,0.84,27.17,50.42,0.0,84.59,0.0,0.0,49.58,0.0,1.68,72.83,100.0,100.0,15.41,97.48,92.72,HOOSIC VALLEY JUNIOR SENIOR HIGH,49,RENSSELAER,2015
491501040002,0.0,1.53,2.45,16.56,51.53,0.0,86.5,2.15,0.0,48.47,0.0,0.0,83.44,100.0,100.0,13.5,93.87,93.25,MAPLE HILL HIGH SCHOOL,49,RENSSELAER,2015
491700010019,0.16,0.82,34.84,59.9,50.45,0.99,84.39,11.67,1.48,49.55,0.0,1.64,40.1,98.52,100.0,15.61,50.86,79.7,TROY HIGH SCHOOL,49,RENSSELAER,2015
500101060011,0.13,15.21,5.11,10.81,47.18,1.17,87.06,12.75,1.1,52.82,0.0,0.78,89.19,98.9,100.0,12.94,66.02,96.5,CLARKSTOWN NORTH SENIOR HIGH SCHOOL,50,ROCKLAND,2015
500101060019,0.0,16.25,4.57,6.53,51.96,0.26,87.08,11.42,0.59,48.04,0.0,0.98,93.47,99.41,100.0,12.92,66.78,96.87,CLARKSTOWN SOUTH SENIOR HIGH SCHOOL,50,ROCKLAND,2015
500101060020,0.0,7.69,1.92,17.31,32.69,0.0,1.92,13.46,0.0,67.31,0.0,0.0,82.69,100.0,100.0,98.08,76.92,88.46,BIRCHWOOD SCHOOL,50,ROCKLAND,2015
500108030004,0.0,14.56,4.77,12.11,52.06,0.13,91.49,12.63,0.77,47.94,0.0,0.26,87.89,99.23,100.0,8.51,67.78,97.16,NANUET SENIOR HIGH SCHOOL,50,ROCKLAND,2015
500201060009,0.23,3.24,13.95,39.96,49.34,3.36,88.12,43.44,5.7,50.66,0.0,0.31,60.04,94.3,100.0,11.88,38.83,85.23,NORTH ROCKLAND HIGH SCHOOL,50,ROCKLAND,2015
500201060013,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,FIELDSTONE MIDDLE SCHOOL,50,ROCKLAND,2015
500301060007,0.09,11.06,1.4,11.15,49.43,0.7,89.55,9.48,2.11,50.57,0.0,0.18,88.85,97.89,100.0,10.45,77.79,95.79,TAPPAN ZEE HIGH SCHOOL,50,ROCKLAND,2015
500304030006,0.11,8.65,22.16,20.97,49.95,1.51,91.14,16.86,3.68,50.05,0.0,1.95,79.03,96.32,100.0,8.86,50.27,87.57,NYACK SENIOR HIGH SCHOOL,50,ROCKLAND,2015
500308030008,0.37,4.36,1.25,6.35,50.56,0.0,89.04,6.35,0.87,49.44,0.0,0.0,93.65,99.13,100.0,10.96,87.67,97.88,PEARL RIVER HIGH SCHOOL,50,ROCKLAND,2015
500401060009,1.09,7.09,6.14,16.85,51.98,0.82,89.29,12.21,1.02,48.02,0.0,0.41,83.15,98.98,100.0,10.71,73.06,96.59,SUFFERN SENIOR HIGH SCHOOL,50,ROCKLAND,2015
500402060014,0.0,3.23,58.08,65.31,46.77,8.67,89.54,31.63,18.45,53.23,0.0,0.17,34.69,81.55,100.0,10.46,6.89,68.88,SPRING VALLEY HIGH SCHOOL,50,ROCKLAND,2015
500402060018,0.22,7.74,56.62,68.69,48.37,6.0,90.82,29.72,13.45,51.63,0.0,1.3,31.31,86.55,100.0,9.18,4.41,72.23,RAMAPO HIGH SCHOOL,50,ROCKLAND,2015
510101040003,3.6,0.9,0.9,50.15,44.14,0.0,84.08,1.5,0.0,55.86,0.0,0.3,49.85,100.0,100.0,15.92,92.79,84.08,ST LAWRENCE HIGH SCHOOL,51,SAINT LAWRENCE,2015
510201060003,0.0,2.12,2.91,33.86,57.41,0.26,80.42,0.53,0.0,42.59,0.0,1.32,66.14,100.0,100.0,19.58,93.12,82.28,H C WILLIAMS SENIOR HIGH SCH,51,SAINT LAWRENCE,2015
510401040001,0.0,0.0,2.17,55.43,50.0,0.0,84.78,1.09,0.0,50.0,0.0,0.0,44.57,100.0,100.0,15.22,96.74,89.13,CLIFTON-FINE JUNIOR-SENIOR HIGH SCH,51,SAINT LAWRENCE,2015
510501040001,0.0,2.17,0.0,26.09,48.91,0.0,90.22,0.0,0.0,51.09,0.0,1.09,73.91,100.0,100.0,9.78,96.74,93.48,COLTON-PIERREPONT CENTRAL SCHOOL,51,SAINT LAWRENCE,2015
511101060005,0.21,1.23,2.47,43.0,46.3,0.0,81.89,2.47,0.0,53.7,1.03,0.0,57.0,100.0,98.97,18.11,93.62,80.25,GOUVERNEUR JUNIOR-SENIOR HIGH SCHOOL,51,SAINT LAWRENCE,2015
511201040001,0.0,0.0,1.8,36.94,47.75,0.0,82.88,0.0,0.0,52.25,0.0,0.0,63.06,100.0,100.0,17.12,98.2,81.08,HAMMOND CENTRAL SCHOOL,51,SAINT LAWRENCE,2015
511301040002,0.0,0.0,0.0,52.29,54.13,0.0,79.82,0.0,0.0,45.87,0.92,0.0,47.71,100.0,99.08,20.18,100.0,85.32,HERMON-DEKALB CENTRAL SCHOOL,51,SAINT LAWRENCE,2015
511602040002,0.0,0.0,0.7,37.06,50.35,0.0,90.91,0.0,0.0,49.65,0.0,0.0,62.94,100.0,100.0,9.09,99.3,92.31,LISBON CENTRAL SCHOOL,51,SAINT LAWRENCE,2015
511901040001,0.0,1.36,0.9,32.58,52.49,0.0,91.86,0.9,0.0,47.51,0.9,0.0,67.42,100.0,99.1,8.14,96.83,90.5,MADRID-WADDINGTON JUNIOR-SENIOR HS,51,SAINT LAWRENCE,2015
512001060008,15.99,0.88,0.88,47.41,51.6,0.0,88.97,0.99,0.0,48.4,0.0,0.0,52.59,100.0,100.0,11.03,81.26,82.8,MASSENA SENIOR HIGH SCHOOL,51,SAINT LAWRENCE,2015
512101040001,0.0,0.0,0.0,57.0,40.0,0.0,91.0,0.0,0.0,60.0,2.0,0.0,43.0,100.0,98.0,9.0,100.0,87.0,MORRISTOWN CENTRAL SCHOOL,51,SAINT LAWRENCE,2015
512201040001,1.76,0.44,2.2,41.85,41.85,0.0,85.9,0.44,0.0,58.15,0.44,0.44,58.15,100.0,99.56,14.1,94.71,88.11,NORWOOD-NORFOLK SCHOOL,51,SAINT LAWRENCE,2015
512300010009,0.0,1.45,2.07,55.49,46.17,0.0,83.23,0.0,0.0,53.83,0.21,0.0,44.51,100.0,99.79,16.77,96.48,83.02,OGDENSBURG FREE ACADEMY,51,SAINT LAWRENCE,2015
512404040001,1.28,0.0,0.64,42.31,54.49,0.0,90.38,1.28,0.0,45.51,0.64,0.0,57.69,100.0,99.36,9.62,96.79,92.31,HEUVELTON CENTRAL SCHOOL,51,SAINT LAWRENCE,2015
512501040004,0.0,0.89,0.0,41.07,50.0,0.0,82.14,0.0,0.0,50.0,1.79,0.0,58.93,100.0,98.21,17.86,99.11,91.96,PARISHVILLE-HOPKINTON JR-SR HS,51,SAINT LAWRENCE,2015
512902060003,0.95,2.37,1.9,29.86,45.26,0.24,87.44,0.71,0.24,54.74,0.0,0.24,70.14,99.76,100.0,12.56,93.84,93.36,POTSDAM SENIOR HIGH SCHOOL,51,SAINT LAWRENCE,2015
513102040002,1.68,0.56,1.68,68.16,49.72,0.0,67.04,1.12,0.0,50.28,1.12,0.56,31.84,100.0,98.88,32.96,94.41,75.98,EDWARDS-KNOX JUNIOR-SENIOR HS,51,SAINT LAWRENCE,2015
520101060006,0.17,1.03,0.77,7.46,49.06,0.17,89.79,0.69,0.26,50.94,0.0,0.34,92.54,99.74,100.0,10.21,97.0,96.4,BURNT HILLS-BALLSTON LAKE SR HS,52,SARATOGA,2015
520302060001,0.1,5.12,2.88,12.18,47.88,0.2,92.06,2.92,0.61,52.12,0.0,1.19,87.82,99.39,100.0,7.94,87.78,91.31,SHENENDEHOWA HIGH SCHOOL,52,SARATOGA,2015
520401040007,0.0,0.51,1.27,42.24,46.56,0.0,90.59,1.78,0.0,53.44,0.0,0.76,57.76,100.0,100.0,9.41,95.67,77.86,CORINTH HIGH SCHOOL,52,SARATOGA,2015
520601080001,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,EDINBURG COMMON SCHOOL,52,SARATOGA,2015
520701040002,0.0,0.29,0.88,24.63,52.79,0.29,88.27,2.93,0.0,47.21,0.0,0.0,75.37,100.0,100.0,11.73,95.89,89.44,GALWAY JR/SR HIGH SCHOOL,52,SARATOGA,2015
521200050003,0.24,0.24,0.97,39.08,49.76,0.0,88.11,0.97,0.0,50.24,0.0,0.0,60.92,100.0,100.0,11.89,97.57,83.74,MECHANICVILLE JR/SR HIGH SCHOOL,52,SARATOGA,2015
521301060001,0.22,1.4,2.36,25.98,47.45,0.15,88.63,0.74,0.37,52.55,0.0,0.0,74.02,99.63,100.0,11.37,95.28,88.12,BALLSTON SPA SENIOR HIGH SCHOOL,52,SARATOGA,2015
521401040007,0.0,0.42,1.04,17.03,50.57,0.0,89.24,1.36,0.21,49.43,0.0,0.0,82.97,99.79,100.0,10.76,97.18,86.0,SOUTH GLENS FALLS SENIOR HIGH SCHOOL,52,SARATOGA,2015
521701040002,0.0,0.55,1.1,18.86,47.07,0.37,90.48,1.83,0.37,52.93,0.18,0.0,81.14,99.63,99.82,9.52,96.52,92.86,SCHUYLERVILLE HIGH SCHOOL,52,SARATOGA,2015
521800010010,0.2,1.73,2.47,17.35,50.27,0.15,91.79,2.62,0.2,49.73,0.0,1.19,82.65,99.8,100.0,8.21,91.79,92.24,SARATOGA SPRINGS HIGH SCHOOL,52,SARATOGA,2015
522001040003,0.0,0.0,1.69,15.82,47.46,0.0,92.94,0.0,0.0,52.54,0.0,0.0,84.18,100.0,100.0,7.06,98.31,92.37,STILLWATER MIDDLE SCHOOL HIGH SCHOOL,52,SARATOGA,2015
522101030004,0.0,1.11,2.59,32.22,54.81,0.0,88.15,2.22,0.0,45.19,0.0,3.33,67.78,100.0,100.0,11.85,90.74,86.67,WATERFORD-HALFMOON JUNIOR-SENIOR,52,SARATOGA,2015
530101040001,0.0,0.0,1.79,17.2,42.65,0.36,94.98,3.23,0.72,57.35,0.0,0.0,82.8,99.28,100.0,5.02,94.98,93.91,DUANESBURG HIGH SCHOOL,53,SCHENECTADY,2015
530202060006,0.12,1.78,4.15,23.96,47.69,0.12,86.95,2.49,0.0,52.31,0.0,0.0,76.04,100.0,100.0,13.05,91.46,89.68,SCOTIA-GLENVILLE SENIOR HIGH SCHOOL,53,SCHENECTADY,2015
530301060007,0.07,10.43,4.57,8.04,50.22,0.14,93.48,1.74,0.0,49.78,0.0,0.58,91.96,100.0,100.0,6.52,82.61,94.57,NISKAYUNA HIGH SCHOOL,53,SCHENECTADY,2015
530501060006,0.0,2.37,3.63,20.35,49.84,0.0,87.7,1.58,0.16,50.16,0.0,0.32,79.65,99.84,100.0,12.3,92.11,94.01,SCHALMONT HIGH SCHOOL,53,SCHENECTADY,2015
530515060004,0.51,2.53,4.65,32.05,50.56,0.1,89.18,3.24,0.81,49.44,0.0,1.52,67.95,99.19,100.0,10.82,87.56,86.86,MOHONASEN SENIOR HIGH SCHOOL,53,SCHENECTADY,2015
530600010025,0.07,17.69,33.98,67.25,50.26,0.77,85.04,15.62,2.03,49.74,0.0,0.42,32.75,97.97,100.0,14.96,32.22,62.56,SCHENECTADY HIGH SCHOOL,53,SCHENECTADY,2015
540801040001,0.0,0.0,4.69,50.0,45.31,0.0,83.59,3.12,0.0,54.69,0.0,0.0,50.0,100.0,100.0,16.41,92.19,90.62,GILBOA-CONESVILLE CENTRAL SCHOOL,54,SCHOHARIE,2015
540901040001,0.0,0.85,0.0,50.0,51.69,0.0,85.59,0.0,0.0,48.31,0.0,0.85,50.0,100.0,100.0,14.41,98.31,85.59,JEFFERSON CENTRAL SCHOOL,54,SCHOHARIE,2015
541001040001,0.0,0.72,1.45,42.39,49.28,0.0,81.16,1.09,0.0,50.72,0.0,0.0,57.61,100.0,100.0,18.84,96.74,80.43,MIDDLEBURGH JUNIOR/SENIOR HIGH SCH,54,SCHOHARIE,2015
541102060002,0.0,0.29,1.76,42.21,44.56,0.0,90.44,2.94,0.0,55.44,0.0,0.44,57.79,100.0,100.0,9.56,94.56,76.32,COBLESKILL-RICHMONDVILLE HIGH SCHOOL,54,SCHOHARIE,2015
541201040003,0.0,0.0,0.37,33.83,50.56,0.0,84.76,1.49,0.0,49.44,0.0,1.49,66.17,100.0,100.0,15.24,96.65,88.48,SCHOHARIE HIGH SCHOOL,54,SCHOHARIE,2015
541401040001,0.0,1.92,0.0,45.19,52.88,0.0,93.27,3.85,0.0,47.12,0.0,1.92,54.81,100.0,100.0,6.73,92.31,89.42,SHARON SPRINGS CENTRAL SCHOOL,54,SCHOHARIE,2015
